Clinton said,910
off a,909
received a,909
place </S>,908
a U,908
the power,908
full of,907
with no,907
— I,907
with some,907
not want,906
that some,905
Clinton campaign,905
show that,905
death of,905
to prevent,904
us </S>,904
” While,904
called “,903
but we,903
But when,902
died in,902
Clinton in,902
After it,901
in public,901
asked to,900
Saudi Arabia,900
not </S>,900
shortly after,899
to ensure,899
I feel,899
classified information,899
to those,899
m going,898
days before,898
the situation,898
claimed that,897
sexual assault,897
the need,897
Russian President,897
out for,895
so </S>,895
email server,895
to one,895
it plan,895
form of,895
it when,894
the women,894
about to,893
given the,892
private email,892
Trump told,891
a rally,891
pledge to,891
we need,891
but in,891
2015 </S>,890
intended to,889
live in,889
there ”,888
have said,888
all over,887
looking at,887
European Union,887
of Congress,886
other people,886
t really,886
in June,885
said ’,884
it voice,884
When asked,884
money to,883
is about,883
you to,883
Obama said,883
in what,883
to save,882
also the,881
s why,881
from Trump,880
I told,880
few years,880
and also,879
have not,879
after being,878
seen as,878
role as,877
attack </S>,876
National Convention,874
that President,874
<S> Cruz,874
history </S>,872
a wall,872
it must,871
s very,871
it put,871
— even,871
Of course,870
both the,870
saw the,870
name </S>,870
it turned,870
important to,870
” Obama,870
politics </S>,869
gon na,869
Le Pen,869
issues </S>,868
“ not,868
forward to,868
the deal,868
where they,867
was like,867
2016 </S>,866
San Francisco,866
it staff,866
<S> Sanders,866
hope that,865
with this,865
have done,865
from an,864
the ball,864
” according,863
<S> Two,863
is expected,863
over to,862
might not,862
it off,862
the South,862
ended up,862
s own,861
a deal,861
only a,861
was taken,860
people that,860
“ As,859
in all,859
meet with,859
the weekend,859
will continue,859
in response,858
the bank,858
the line,858
the EU,858
Thursday </S>,858
behalf of,857
At a,856
it part,856
was trying,856
to embrace,856
and this,855
who can,855
20 years,855
in 2009,854
the work,854
it goes,854
Mitt Romney,854
s family,854
and of,853
given it,853
it story,852
the things,852
to spend,852
Washington D,852
few days,851
has taken,851
and make,850
days </S>,849
in terms,849
’ Reilly,849
interview </S>,848
the problem,848
the popular,848
evidence of,848
without a,848
in favor,848
s it,847
it words,847
the wall,846
1 </S>,846
release it,846
to The,846
<S> Meanwhile,846
middle of,845
work in,845
on immigration,845
Oval Office,845
with “,844
including a,844
they don,844
people it,844
t see,843
That is,843
doing it,843
face of,842
to send,842
s more,842
this point,842
criticism of,841
to learn,841
man in,841
that one,841
week when,841
power </S>,841
change the,840
view of,840
human rights,839
on behalf,839
the word,839
do you,838
the floor,837
person who,835
favor of,834
CNN </S>,834
s father,833
Editing by,833
the center,832
You know,832
were in,832
point of,832
“ No,832
most important,831
example of,831
think about,831
my life,831
the field,831
it too,830
threat to,829
first lady,829
campaign manager,829
to lose,828
days of,828
said during,828
place in,828
s top,828
Obama has,828
Gov </S>,827
the victim,827
off </S>,827
you think,827
work on,827
had already,827
and asked,826
for Clinton,826
down and,826
concerned about,825
whatever it,825
desire to,825
following the,825
with Mr,825
it an,824
to achieve,824
claims that,824
for ”,824
NATO allies,824
all that,823
came out,823
want it,823
By the,822
world ”,822
in September,822
in South,822
<S> Speaking,821
s </S>,821
the Russians,821
to write,820
it I,820
day of,819
it played,819
making a,819
the system,819
have made,818
at that,818
a book,818
life in,818
despite the,817
but a,816
“ to,816
tries to,816
half of,816
the area,816
but said,815
know the,815
a family,815
in another,815
happened to,815
I saw,814
wearing a,814
talking to,814
had just,814
” from,814
far as,813
of whom,812
Tuesday night,812
Post </S>,812
a national,812
a place,812
it isn,810
to pass,810
the principle,810
the person,809
business </S>,809
I wanted,809
National Committee,809
the region,809
to Mr,809
one thing,808
s like,808
just the,808
But if,808
Twitter at,807
got the,807
it heard,807
was about,807
that no,806
“ very,806
little bit,806
week that,806
state and,806
In addition,805
The first,805
that many,805
promise to,805
the officer,805
and made,804
t it,804
the North,804
FBI Director,804
it ability,804
power to,804
other than,804
to back,804
the governor,804
it election,803
you </S>,803
And that,803
put the,802
comment on,802
difficult to,802
it actions,802
looks like,801
reason to,801
time when,801
” One,801
lived in,801
Obama was,800
campaign ’,800
the nominee,800
not know,800
wrote that,799
<S> Why,799
the interview,798
up at,798
Ronald Reagan,798
in April,797
in Iowa,797
the road,796
had never,796
later </S>,796
the front,795
once it,795
was </S>,795
the committee,794
a message,794
— was,793
no matter,793
States and,793
as secretary,793
House and,793
something it,793
t been,793
added ”,792
in place,792
is likely,792
think of,792
it hoped,792
to sell,792
concerns about,791
bit of,791
the opportunity,790
feel like,790
city ’,790
Facebook page,790
win </S>,790
<S> Back,789
10 years,789
as many,789
that even,789
when we,788
to prove,788
were the,788
Russia and,787
type of,787
I love,787
say the,787
said there,787
work for,786
it private,785
of thousands,784
in to,783
how many,783
chief executive,783
the third,783
system </S>,783
to Russia,783
Care Act,782
t a,782
a bad,782
see a,782
it appeared,782
issued a,781
2014 </S>,781
I got,780
week it,780
Obama </S>,780
for its,779
dozens of,779
would “,779
including it,779
the start,779
<S> Former,778
in October,778
long time,777
That was,777
not yet,777
the conservative,777
a conservative,776
t just,776
Monday </S>,776
it argued,775
very much,774
for being,774
a similar,774
statement that,774
press secretary,774
s presidential,774
vowed to,773
were “,773
as possible,773
yet to,773
it failure,773
an earlier,773
helped it,772
things it,772
serve as,772
a moment,771
in August,771
day in,771
appeared in,771
For the,771
the air,770
asked the,770
was never,770
lead to,770
about that,770
conflicts of,769
was more,769
for </S>,769
to push,768
a problem,768
found a,768
not even,768
against a,768
changed it,768
exactly what,768
of The,767
for us,767
the streets,766
the men,766
Wednesday that,765
for some,765
it tweeted,765
it tenure,764
years after,764
before </S>,764
worked for,764
it confirmation,764
author of,763
down it,763
was doing,763
to attend,763
police said,763
a key,763
the British,762
a whole,762
piece of,762
is at,761
sure it,761
to carry,761
are still,761
a country,761
there and,760
in The,760
and by,760
far more,759
reference to,759
a photo,759
season </S>,759
the big,758
of sexual,758
using it,758
contact with,758
Let ’,758
House Speaker,758
more </S>,758
” Ms,757
the local,757
that Obama,757
But as,756
city of,756
to break,756
committed to,755
sent to,755
Director James,755
husband ’,755
<S> Once,755
calling for,754
t the,753
As for,753
attempts to,752
way ”,752
the building,752
t say,752
arguing that,752
spoke with,752
in Trump,752
others </S>,751
to New,751
one who,751
to visit,751
future </S>,750
the office,750
started to,750
million in,750
joined the,750
s hard,750
came from,750
to all,750
it over,750
but was,749
showed it,749
to deal,749
call for,748
process </S>,748
entering the,748
of Americans,747
What it,747
to people,747
the intelligence,747
Trump the,746
to share,746
acknowledged that,746
sure that,746
will do,745
s mother,745
” one,745
Democratic National,745
in charge,745
failing to,745
say ‘,744
be on,744
never been,744
work and,744
care of,743
the Oval,743
campaign to,743
and women,742
ban on,742
game </S>,742
d been,742
change </S>,741
on whether,741
<S> Earlier,741
come out,741
of staff,740
to answer,740
asked for,739
leaving the,739
over and,739
the community,739
its own,738
For it,738
stay in,738
transition team,738
president in,738
<S> Over,737
even the,737
months </S>,737
fact it,737
it learned,737
worried about,736
to remove,736
<S> These,736
think we,735
Clinton Foundation,734
meant to,734
the results,734
Speaker Paul,734
to endorse,734
we know,733
that Donald,733
had made,733
home to,733
And in,732
money </S>,732
dealing with,732
were a,732
for our,732
the young,731
police </S>,730
to watch,730
s one,730
will make,730
head </S>,730
s new,730
released a,730
making the,729
by saying,729
threatened to,729
to follow,729
it statement,729
in other,729
as long,728
Michael Flynn,728
doing so,727
home state,727
a car,727
for two,727
it side,726
responded to,726
“ and,726
“ no,726
said as,726
has an,726
six months,726
next year,725
figure out,725
young people,725
to cut,725
support the,724
we should,724
could do,724
a reporter,724
soon as,724
A few,724
taken to,724
would never,724
comments about,723
plenty of,723
described the,722
which would,722
<S> Of,722
the Democrats,721
look like,721
John McCain,721
media and,720
to its,720
age of,720
in particular,719
today </S>,719
times </S>,719
and says,719
it announced,719
the executive,719
an effort,719
refusing to,719
man </S>,718
What ’,718
Congress </S>,718
killed it,718
and my,718
be seen,718
a third,718
thanks to,717
opposed to,717
end up,717
despite it,717
a plan,717
the Syrian,717
<S> Perhaps,716
go back,715
an investigation,715
years ”,715
but to,715
for those,714
company </S>,714
with other,714
the business,714
charge of,714
has repeatedly,714
nominee Donald,713
in London,713
because we,713
a story,713
appear to,713
few months,712
a presidential,712
it victory,712
to death,712
women in,712
pointed to,712
“ So,712
t </S>,712
new book,712
would take,712
mother ’,711
it meets,711
a sense,711
very very,711
Washington </S>,711
candidate </S>,711
a judge,710
on its,710
saying the,710
men and,709
Trump —,709
none of,709
This was,709
two days,709
that day,709
the main,709
the greatest,709
down in,708
prepared to,708
of political,708
to you,707
it be,707
open to,707
confirmation hearing,707
The man,707
has since,707
it if,707
to accept,706
Over the,706
picture of,706
law and,706
called on,706
to pick,706
thing that,705
Sean Spicer,705
’ In,705
the network,705
case of,705
court </S>,704
be president,703
a case,703
killed in,703
speech in,702
election and,702
<S> Later,702
and those,702
a part,701
next week,701
giving it,701
“ Trump,701
video of,700
once again,700
listen to,700
for not,700
the Times,700
but there,699
it message,699
with one,699
change it,698
The former,698
can get,697
on my,697
refusal to,697
face </S>,697
last night,696
debate </S>,696
to allow,696
news media,696
people have,696
<S> Those,695
the fight,695
former President,695
it top,694
was too,694
a full,694
t make,694
keep the,693
to focus,693
officials said,693
issue </S>,693
those of,693
have any,692
government ’,692
of money,692
story </S>,691
and later,691
Trump could,691
out with,691
worked with,690
to which,690
no evidence,690
say </S>,689
— with,689
children and,689
they did,689
we had,689
World War,689
it opponent,689
the table,689
— for,689
nature of,688
with me,688
to deliver,688
the French,688
it remains,687
a position,687
has always,687
the UK,687
Though it,687
a lawyer,687
at times,687
Thursday night,686
And if,686
after Trump,686
for people,686
the words,685
<S> Most,685
that time,684
get out,684
York </S>,684
it predecessor,684
is trying,683
months of,683
it recalled,683
it aides,683
people with,683
a role,682
to remain,682
If I,682
campaign in,682
Jeb Bush,682
with what,682
it always,681
family members,681
against Trump,681
it house,681
called a,681
s election,681
it running,680
wake of,680
Affordable Care,680
it suggested,680
issue of,680
it Facebook,680
were to,679
know if,679
2012 </S>,678
the morning,678
was forced,678
now that,677
the site,677
agree with,677
told BuzzFeed,677
government and,677
president ”,676
it promised,676
set to,676
it again,676
Even if,676
is why,676
FBI director,676
was elected,676
— an,676
war </S>,675
picked up,675
it opponents,675
s and,675
not an,675
a government,675
it phone,674
the reason,674
the age,674
the water,673
me a,673
the movie,673
Rubio ’,672
the of,672
was only,671
made clear,671
to offer,671
president has,670
this case,670
then the,670
telling it,670
saying ”,670
United Nations,669
the wake,669
victory in,669
s really,669
thinks it,668
it past,668
support </S>,668
outside of,668
on and,668
office and,667
was told,667
the program,667
of life,667
is doing,666
’ “,666
embrace the,666
and say,666
In one,666
China ’,665
the season,665
to some,665
think I,665
a potential,665
attempting to,664
Some of,664
Planned Parenthood,664
The only,663
it Twitter,663
and called,663
s doing,663
say they,663
photo of,662
to act,661
shot and,661
the rules,661
I knew,661
and most,661
they want,661
t ’,661
the wrong,661
” To,660
it lawyer,660
appeal to,659
National Security,659
more from,659
Sunday </S>,659
one in,659
it government,658
not as,658
waiting for,658
America ”,658
in North,658
However it,658
a certain,658
with my,657
do this,657
done </S>,657
knowledge of,657
line of,657
during an,657
has spent,656
year in,656
the director,656
taking a,656
into an,656
2013 </S>,656
here in,655
always been,655
room </S>,655
No </S>,655
do something,655
time with,654
insisted that,654
’ And,654
it grew,654
few weeks,654
and many,654
point it,653
time as,653
agenda </S>,652
than any,652
ambassador to,651
willingness to,651
t need,651
stop it,651
in California,651
Bush ’,651
Street Journal,651
and killed,650
But Trump,650
believes that,650
need for,650
I never,650
president to,650
create a,650
people were,650
it have,650
it often,649
which Trump,649
again ”,649
kinds of,649
to cover,649
After a,649
voters who,648
and get,648
with all,648
months ago,647
a vote,647
asked </S>,647
<S> John,647
the department,647
work to,647
from their,647
details of,647
a guy,647
claimed it,646
a call,646
and no,646
one it,646
in San,646
if there,645
two months,645
won it,645
do anything,645
s name,645
no idea,645
to comment,645
the </S>,645
of some,644
They are,644
a while,644
“ an,644
of Justice,644
a point,643
<S> Indeed,643
information about,643
” Now,643
it served,642
are now,642
the author,642
Capitol Hill,642
it after,642
take on,642
came in,642
more likely,641
winning the,641
with ”,641
for many,641
young man,641
it actually,640
— one,640
No one,640
against all,640
s speech,639
to replace,639
adding “,639
far from,639
the World,639
we do,639
Sen Ted,639
it moved,639
and political,639
the chief,639
next day,638
November </S>,638
the use,638
do what,638
back of,638
reports </S>,638
has come,638
man ’,638
to pull,637
to not,637
shot it,637
set of,637
“ is,637
the full,637
with Russian,637
for Hillary,636
a sign,636
woman ’,636
thinking about,636
more about,636
it appears,635
center of,635
Twitter </S>,635
supporters </S>,635
has called,634
son ’,634
will take,634
meets with,634
ask it,634
House of,633
in jail,633
defended it,633
the boy,633
” My,633
before a,633
would say,633
the original,633
though the,632
subject of,632
about their,632
also has,632
just one,632
it returned,631
So I,631
it joined,631
is something,631
campaign for,631
If Trump,631
a Democrat,630
wrote on,630
if not,630
see what,630
an attempt,630
the Affordable,629
” an,629
the leader,629
let ’,629
t care,629
been able,629
when Trump,629
posted a,628
” while,628
no doubt,628
for instance,628
it explains,628
the great,628
handling of,627
kept it,627
the board,627
with </S>,627
it declined,627
s wife,626
a student,626
it early,626
and our,626
the CIA,626
that Hillary,625
deal </S>,625
lead the,625
a clear,625
Thursday that,625
a serious,625
against one,625
and people,625
it directly,625
it very,624
took to,624
a picture,624
Tuesday that,624
mind </S>,624
the paper,624
it refused,624
Saturday </S>,624
to set,624
of many,624
wrong </S>,623
has long,623
s all,623
the university,623
back it,623
states </S>,623
Trump Organization,623
onto the,623
stand up,622
in many,622
that all,622
are “,622
a report,622
path to,621
associated with,621
to drop,621
Intelligence Committee,621
support from,621
was always,621
it pointed,621
aimed at,620
years to,620
Ryan ’,620
percent </S>,620
“ For,620
record of,620
Britain ’,620
son of,620
the information,620
a Muslim,620
over </S>,620
friend of,619
not ”,619
for which,619
start of,619
it talked,619
<S> Among,618
s so,618
vote in,618
to us,618
calls for,618
a personal,618
was released,618
suggesting that,617
We don,617
it walked,617
Trump a,617
wrote “,617
Trump supporters,617
NPR ’,617
speech at,617
conversations with,617
told Reuters,617
wrote a,616
will never,616
back into,616
can see,616
But that,616
was working,616
time that,616
It would,616
<S> Washington,615
that might,615
s life,615
say in,615
the majority,615
Trump “,615
views on,615
Ivanka Trump,615
come from,615
guy who,615
a phone,615
a high,614
that and,614
to read,614
” after,614
it held,614
travel ban,614
just like,613
took office,613
community </S>,613
so they,613
and after,613
the home,613
clear it,612
spent the,612
months after,612
phone call,612
range of,612
State of,611
campaign has,611
sentenced to,611
week ’,611
a half,611
gave a,611
after all,611
principle that,611
an opportunity,611
an independent,611
it nomination,610
president who,610
friends </S>,610
seen it,610
” No,609
scheduled to,609
for Donald,609
in Europe,609
felt like,609
the following,609
an important,609
program </S>,608
tell the,608
it works,608
of government,608
for Mr,608
I really,608
with NATO,608
is currently,608
up by,608
are ”,607
weeks ago,607
to another,607
m a,607
to step,606
it means,606
it helped,606
sent it,606
With the,606
one member,606
the statement,606
part because,606
30 years,605
the highest,605
Friday that,605
to other,605
mother and,605
for one,605
to investigate,605
a much,605
of </S>,604
suggested it,604
past </S>,604
an ”,604
been on,604
role of,604
or to,604
Trump made,603
in both,603
it entire,603
very good,603
<S> Maybe,603
to Washington,603
it record,603
officer who,603
a decision,603
morning </S>,603
back the,603
former president,603
world and,602
fake news,602
it failed,602
suggest that,602
go on,601
importance of,601
the Guardian,601
a kind,601
began it,601
de Blasio,600
email it,600
more to,600
the victims,600
intends to,600
I felt,600
power of,600
on CNN,600
away with,600
a top,599
talked to,599
it client,599
point </S>,599
just to,599
possibility of,599
them it,599
working for,599
point in,598
was there,598
of things,598
decision </S>,598
said referring,598
Flynn ’,598
the plane,598
to Clinton,597
that their,597
s right,597
looked at,597
the many,597
the Paris,597
leave it,596
Syria </S>,596
prior to,595
ll have,595
South Korea,595
voting for,595
anyone who,595
public </S>,594
<S> Republican,594
it clear,594
it likes,593
turned it,593
move to,593
time the,593
day and,593
and Mr,593
the letter,592
From the,592
beginning of,592
school and,592
When you,592
Lives Matter,592
s chief,592
ve seen,591
throughout it,591
following it,591
to promote,591
U N,591
rattled by,591
failure on,591
was really,591
an open,591
the guy,591
made in,590
the suspect,590
down a,590
information </S>,590
what to,589
as far,589
most recent,589
the side,589
do whatever,588
than two,588
care about,588
the potential,588
it experience,587
While the,587
put on,587
” if,587
played a,586
ago it,586
Monday night,586
it recent,586
be to,586
s on,586
time I,585
Air Force,585
brought it,585
it through,585
campaign is,585
and be,585
it arrived,585
to describe,585
it continues,585
revealed that,584
whether to,584
2 </S>,584
to fill,584
person </S>,584
Black Lives,584
it planned,583
here and,583
proud of,583
rights </S>,583
day ”,583
it loved,583
to pursue,583
man it,583
town hall,583
officials </S>,583
for any,582
as soon,582
member is,582
using a,582
explained that,582
accused it,581
least one,581
it showed,581
“ but,581
s political,581
talks about,581
release of,580
the town,580
has “,580
to begin,580
and again,580
to patch,580
thing </S>,580
it kept,580
Last week,579
side </S>,579
they do,579
stated that,579
else </S>,579
understanding of,579
woman in,579
regardless of,579
father and,579
it arrest,579
who could,578
s case,578
s done,578
for women,578
position on,578
it lived,578
<S> First,577
in late,577
the importance,577
it heart,577
’ </S>,577
how they,577
it use,577
in early,576
engaged in,576
all ”,576
to happen,576
that to,576
found the,576
to face,576
me in,576
and took,575
week in,575
out at,575
believes it,575
by police,575
to convince,575
a threat,575
the support,575
message to,575
And when,575
… it,575
days in,575
We will,574
to Congress,574
<S> People,574
was fired,574
who worked,574
the history,574
report </S>,574
patch up,574
loss of,574
why the,574
on one,573
in Chicago,573
about </S>,573
convicted of,573
turned out,573
s only,573
fighting for,573
“ People,573
in Los,573
come up,573
telling the,573
run </S>,573
the gun,573
wanted it,573
t take,572
matter of,572
the heart,572
<S> Rubio,572
see how,572
conversation with,572
it followers,572
a dozen,572
held a,572
it sent,571
on our,571
There were,571
<S> U,571
government to,571
earlier trip,571
to any,571
to resign,570
it like,570
the Chinese,570
car </S>,570
fear of,570
father </S>,570
understand the,570
up ties,570
ties this,570
allies still,570
failure to,570
it old,570
the speech,570
the mayor,570
been “,569
right ”,569
other words,569
put a,569
and are,569
of both,569
reporters </S>,569
critical of,569
still rattled,569
who also,568
chose to,568
interview on,568
closer to,568
believed it,568
Monday that,568
— Donald,568
official said,567
thing it,567
of having,567
name of,567
pledged to,567
a girl,567
to respond,566
the result,566
or that,566
a significant,566
put in,565
be used,565
the official,565
the record,564
in 2006,564
it efforts,564
it hadn,564
2016 election,564
under a,564
things </S>,564
part in,564
happy to,564
both of,563
position </S>,563
do a,563
eager to,563
still in,563
son </S>,563
respect for,563
” not,562
of law,562
t seem,562
t go,562
knows it,562
see if,562
it favorite,562
in Cleveland,562
at age,562
relations with,562
president is,562
it inauguration,561
of Hillary,561
question of,561
and just,561
President George,561
On Thursday,561
the chance,561
On Monday,561
to President,561
and another,560
on in,560
on March,560
We can,560
later in,560
presidential debate,560
it relationship,560
days later,560
designed to,560
knew that,560
With it,560
show ’,560
money for,560
bill </S>,559
For example,559
there will,559
of your,559
to figure,559
that for,559
the attacks,559
it policies,559
Democratic nominee,559
in Afghanistan,559
are being,558
1 000,558
hours after,558
a team,558
North Korean,558
now the,558
earlier in,557
that at,557
immigration </S>,557
see that,557
work ”,557
directly at,557
Americans </S>,557
had ”,557
very well,556
their lives,556
it public,556
And while,556
do to,556
much it,556
it stood,556
to fire,556
with President,556
won a,556
s archive,556
the organization,556
a majority,556
the officers,556
because “,555
Do you,555
hopes to,555
working to,555
had done,555
turned to,555
it show,555
believes the,555
group </S>,555
led the,555
thought the,554
entered the,553
of U,553
In this,553
everything it,553
did in,553
takes to,553
it state,553
without it,553
the conversation,553
a law,553
John Kasich,553
the threat,553
seeking to,553
down ”,552
made by,552
<S> …,552
it declared,552
the recent,552
team ’,552
At one,552
points out,552
did the,551
campaign it,551
of public,551
the church,551
would go,551
t ”,551
Still it,551
’ Trump,551
Las Vegas,551
the establishment,551
They were,551
pair of,551
capable of,550
bring it,550
to open,550
On Tuesday,550
is for,550
a close,550
a foreign,550
for decades,549
Trump did,549
s supporters,549
led by,549
a massive,549
the three,549
“ in,549
in American,548
is really,548
ways to,548
s time,548
image of,548
Twitter account,548
is how,548
easy to,547
d like,547
illegal immigrants,547
so we,547
the club,547
to secure,547
of Obama,546
Super Bowl,546
believe in,546
not sure,546
act of,546
thing to,546
both it,546
governor of,545
to attack,545
source of,545
statement on,545
voters in,545
a </S>,545
it lawyers,545
on Fox,545
s work,544
find out,544
who served,544
in 2007,544
are more,544
<S> Ryan,544
’ But,543
party and,543
about ”,543
State </S>,543
and did,542
mean it,542
will likely,542
and put,542
leader ”,542
come back,542
had said,542
<S> Sen,541
it group,541
with its,541
similar to,541
killed by,541
it chose,540
taking the,540
a lawsuit,540
or “,540
people from,540
was given,540
the old,539
victory </S>,539
so the,539
candidate who,539
it agenda,539
a hospital,539
night it,539
“ How,538
the Muslim,538
spokesman for,538
s initial,538
a company,538
it wins,538
appeared on,538
plan </S>,538
it allies,537
a tweet,537
Times </S>,537
to walk,537
that made,537
it expected,537
an issue,537
Although it,537
lots of,536
“ All,536
short of,536
the previous,536
But there,536
the largest,536
it next,536
it talks,536
pick up,536
gun control,536
we would,536
night in,536
Clinton it,536
it signed,536
hands of,536
even a,536
the girl,536
prison </S>,535
they should,535
recent years,535
said Mr,535
the issues,535
Syria and,534
If we,534
defense of,534
a matter,534
looked like,534
Japan ’,534
I see,534
again and,534
defend it,534
a party,534
having to,534
but has,533
it meant,533
offered a,533
this election,533
in 2005,533
and over,533
involvement in,533
We were,533
Republican Donald,533
looking to,532
sent a,532
being the,532
sign the,532
given that,532
own party,532
the legal,532
or at,532
change in,532
it recently,531
was already,531
it term,531
lost the,531
them as,531
Putin ’,531
that way,530
t mean,530
writes </S>,530
felt it,529
Earlier this,529
in line,529
told them,529
who died,529
who did,528
the Union,528
News that,528
policy and,528
Trump can,528
the summer,528
” Even,528
are all,528
in Paris,528
states that,527
love it,527
to court,527
a career,527
NBC ’,527
it performance,527
Clinton to,527
you do,527
it attorney,527
Trump or,527
Goldman Sachs,527
which are,526
And so,526
it critics,526
removed from,526
founder of,526
speak to,526
read the,526
explained </S>,526
mother </S>,526
many years,526
000 in,526
understand that,526
be very,526
six years,526
it previous,526
the allegations,525
puts it,525
On Wednesday,525
like “,525
believed to,525
for months,525
is as,525
investigation of,525
came up,525
you could,524
taking it,524
to improve,524
of more,524
a world,524
it dad,524
On Friday,524
man and,523
but then,523
house </S>,523
the hotel,523
the hands,523
immigration and,523
it website,522
it loves,522
if a,522
a leader,522
on which,522
to determine,522
in your,522
tens of,522
relations </S>,522
risk of,522
The next,521
target </S>,521
s home,521
the child,521
an early,521
win in,521
the Russia,521
a boy,521
to sign,521
some people,520
it health,520
beyond the,520
not say,520
night ’,519
question about,519
on Jan,519
1 million,519
people like,519
mother of,519
other countries,519
coming to,519
thing ”,519
group ’,519
York and,519
know about,519
with more,519
it warned,519
it successor,519
Center for,518
coverage of,518
well ”,518
had previously,518
posted on,518
and New,518
money and,517
you see,517
saw a,517
it girlfriend,517
carried out,517
Korea ’,517
African American,517
will also,517
“ Our,516
it during,516
city </S>,516
even when,516
Because it,516
the children,516
it three,516
it posted,515
the alleged,515
it replied,515
job ”,515
for President,515
from one,515
the ability,514
a source,514
with two,514
a short,514
in those,514
States ”,514
compared to,514
together </S>,514
s former,514
where we,514
it hair,514
hours of,513
which I,513
On it,513
only the,513
took place,513
on top,513
Election Day,513
met it,513
several times,513
it brought,513
line </S>,513
said this,513
give up,512
News ’,512
“ To,512
not believe,512
business and,512
without the,512
way for,512
it mom,511
with people,511
” has,511
are so,511
no way,511
to consider,511
year after,511
three months,510
the white,510
made to,510
of three,510
to feel,510
of power,510
found in,510
advantage of,509
a brief,509
Mitch McConnell,509
” With,509
there to,509
t understand,509
intelligence community,509
speech to,508
other things,508
like ‘,508
the transition,508
it resignation,508
allowed it,507
case that,507
continued “,507
in two,507
it legacy,507
policies </S>,507
seen in,507
too many,506
like an,506
so long,506
nuclear weapons,506
and whether,506
Kim Jong,506
a piece,506
it boss,505
hit the,505
daughter ’,505
central bank,505
During a,505
House press,505
said when,505
died </S>,505
notes that,505
period of,505
GOP nominee,505
each of,505
reaction to,504
Last year,504
listening to,504
a hard,504
friend and,504
Twitter or,504
calls it,504
protect it,503
to block,503
but as,503
for my,503
was named,503
thought that,503
attacks </S>,503
we could,503
<S> Reach,503
has seen,503
conference in,502
seek to,502
to sit,502
people familiar,502
the health,502
are no,502
both sides,502
” During,502
Reach it,502
Wednesday night,501
world of,501
had become,501
the week,501
s how,501
sign of,501
follow the,501
matter </S>,501
my own,501
determined to,501
anything to,500
children ’,500
end it,500
a business,500
had come,500
said but,500
CEO of,500
awrhawkins breitbart,500
it current,499
impossible to,499
even it,499
was charged,499
that led,499
Is it,499
can make,498
in with,498
at first,498
the facts,498
planning to,498
” Then,498
future of,498
after an,498
it view,498
that after,498
traveled to,498
s best,498
at awrhawkins,498
and went,498
address the,497
the newspaper,497
America and,497
to escape,497
people on,497
to seek,497
<S> com,497
to expand,497
Obama is,496
three times,496
s now,496
Senate </S>,496
hear it,496
term </S>,496
out by,496
“ One,496
it mouth,496
given a,496
in Texas,496
from being,496
Trump praised,496
career in,496
where I,496
the release,495
in 2004,495
now and,495
maybe it,495
The fact,495
or in,495
interview that,495
to reporters,495
elected president,495
President ’,495
been an,495
Iraq and,495
much to,495
in Mexico,495
the trial,495
ensure that,494
have come,494
two decades,494
the mother,494
archive follow,494
updates on,494
back ”,494
in politics,494
the opposite,494
that night,494
15 years,494
the Clintons,494
ve never,493
work of,493
to decide,493
ground </S>,493
something to,493
a criminal,493
handful of,493
early in,493
it set,493
father was,493
allow it,493
care </S>,493
man ”,493
Hillary ’,493
Mexico </S>,493
it ever,492
is and,492
day before,492
worked as,492
countries </S>,492
as you,492
job as,492
the internet,492
by President,492
<S> Is,492
who lives,492
now a,492
Trump at,492
worked in,492
decades </S>,491
if that,491
the and,491
s always,491
years as,491
— if,491
<S> Sessions,491
Russian ambassador,491
give the,491
to Donald,491
the billionaire,490
and could,490
of support,490
many times,490
wife </S>,490
filled with,490
— has,490
it offered,490
and can,490
it arms,490
were ”,490
politics and,490
what Trump,490
back at,490
had taken,490
admitted to,490
Business Insider,490
and Russia,490
kill it,489
finds it,489
We need,489
not clear,489
black people,489
work as,489
in Philadelphia,489
still a,489
belief that,488
s team,488
case it,488
A man,488
Office of,488
the ones,488
it asks,488
it seat,488
today ’,488
— they,487
Secret Service,487
In other,487
say “,487
it partner,487
in Manhattan,487
photos of,487
whether or,487
— at,487
the project,487
candidate Donald,487
You have,487
did so,487
to suggest,487
help the,486
all these,486
Not only,486
from that,486
it character,486
the financial,486
that may,486
at some,486
reached out,486
a really,486
to repeal,486
claims it,486
help </S>,485
suggests that,485
an example,485
responsibility for,485
struggled to,485
achieve it,485
of you,485
the call,485
FBI ’,485
<S> RELATED,485
means it,485
based in,485
woman </S>,484
Instead of,484
arrived at,484
victims of,484
go out,484
to maintain,484
they said,484
violence </S>,484
adviser to,484
job and,484
Trump that,484
subscribe to,484
the lead,484
The most,484
mental health,483
of black,483
a court,483
about “,483
s claim,483
that doesn,483
ought to,483
go </S>,483
here to,483
had with,483
Congress to,483
week after,483
rid of,483
ISIS </S>,483
first place,483
Trump may,483
played by,483
used a,483
like I,482
Trump but,482
a free,482
heart of,482
school in,482
Democrats and,482
the black,482
a professor,482
police and,482
it expects,482
I like,482
call to,482
order </S>,482
to two,482
Steve Bannon,482
power and,482
more and,481
this one,481
Tuesday ’,481
of several,481
not being,481
is all,481
not that,481
for you,481
it claim,481
which will,481
the coming,481
of California,481
case for,481
cost of,481
